cell_x_y,taxa,num_id,dimension,measure_mm,Sample
"4,2",Copepod,11,width,0.497,340_0.5
"4,2",Copepod,12,length,1.717,340_0.5
"4,2",Copepod,12,width,0.72,340_0.5
"4,2",Copepod,13,length,0.942,340_0.5
"4,2",Copepod,13,width,0.434,340_0.5
"4,2",Copepod,14,length,1.618,340_0.5
"4,2",Copepod,14,width,0.648,340_0.5
"4,2",Copepod,15,length,0.934,340_0.5
"4,2",Copepod,15,width,0.341,340_0.5
"4,2",Copepod,16,length,0.805,340_0.5
"4,2",Copepod,16,width,0.483,340_0.5
"4,2",Copepod,17,length,0.582,340_0.5
"4,2",Copepod,17,width,0.39,340_0.5
"4,2",Copepod,18,length,1.011,340_0.5
"4,2",Copepod,18,width,0.373,340_0.5
"4,2",Copepod,19,length,1.062,340_0.5
"4,2",Copepod,19,width,0.507,340_0.5
"4,2",Copepod,20,length,1.178,340_0.5
"4,2",Copepod,20,width,0.445,340_0.5
"4,2",Copepod,21,length,1.355,340_0.5
"4,2",Copepod,21,width,0.62,340_0.5
"4,2",Copepod,22,length,1.58,340_0.5
"4,2",Copepod,22,width,0.571,340_0.5
"4,2",Copepod,23,length,0.776,340_0.5
"4,2",Copepod,23,width,0.344,340_0.5
"4,2",Copepod,24,length,0.809,340_0.5
"4,2",Copepod,24,width,0.461,340_0.5
"4,2",Copepod,25,length,1.157,340_0.5
"4,2",Copepod,25,width,0.486,340_0.5
"4,2",Copepod,26,length,0.839,340_0.5
"4,2",Copepod,26,width,0.374,340_0.5
"4,2",Copepod,27,length,0.659,340_0.5
"4,2",Copepod,27,width,0.338,340_0.5
"4,2",Copepod,28,length,0.884,340_0.5
"4,2",Copepod,28,width,0.338,340_0.5
"4,2",Copepod,29,length,0.918,340_0.5
"4,2",Copepod,29,width,0.444,340_0.5
"4,2",Copepod,30,length,1.074,340_0.5
"4,2",Copepod,30,width,0.511,340_0.5
"4,2",Copepod,31,length,0.819,340_0.5
"4,2",Copepod,31,width,0.377,340_0.5
"4,2",Copepod,32,length,0.656,340_0.5
"4,2",Copepod,32,width,0.251,340_0.5
"4,2",Copepod,33,length,0.786,340_0.5
"4,2",Copepod,33,width,0.364,340_0.5
"4,2",Copepod,34,length,0.466,340_0.5
"4,2",Copepod,34,width,0.223,340_0.5
"4,2",Copepod,35,length,0.557,340_0.5
"4,2",Copepod,35,width,0.33,340_0.5
"4,2",Copepod,36,length,1.352,340_0.5
"4,2",Copepod,36,width,0.643,340_0.5
"4,2",Copepod,37,length,0.812,340_0.5
"4,2",Copepod,37,width,0.464,340_0.5
"4,2",Copepod,38,length,0.802,340_0.5
"4,2",Copepod,38,width,0.486,340_0.5
"4,2",Copepod,39,length,0.78,340_0.5
"4,2",Copepod,39,width,0.476,340_0.5
"4,2",Copepod,40,length,1.287,340_0.5
"4,2",Copepod,40,width,0.557,340_0.5
"4,2",Copepod,41,length,0.699,340_0.5
"4,2",Copepod,41,width,0.313,340_0.5
"4,2",Copepod,42,length,0.765,340_0.5
"4,2",Copepod,42,width,0.348,340_0.5
"4,2",Copepod,43,length,0.657,340_0.5
"4,2",Copepod,43,width,0.291,340_0.5
"4,2",Copepod,44,length,0.864,340_0.5
"4,2",Copepod,44,width,0.42,340_0.5
"4,2",Copepod,45,length,0.906,340_0.5
"4,2",Copepod,45,width,0.397,340_0.5
"4,2",Copepod,46,length,1.391,340_0.5
"4,2",Copepod,46,width,0.407,340_0.5
"4,2",Copepod,47,length,0.641,340_0.5
"4,2",Copepod,47,width,0.311,340_0.5
"4,2",Copepod,48,length,0.778,340_0.5
"4,2",Copepod,48,width,0.443,340_0.5
"4,2",Copepod,49,length,1.169,340_0.5
"4,2",Copepod,49,width,0.488,340_0.5
"4,2",Copepod,50,length,1.065,340_0.5
"4,2",Copepod,50,width,0.559,340_0.5
"4,2",Copepod,51,length,0.925,340_0.5
"4,2",Copepod,51,width,0.508,340_0.5
"4,2",Copepod,52,length,0.962,340_0.5
"4,2",Copepod,52,width,0.593,340_0.5
"4,2",Copepod,53,length,2.359,340_0.5
"4,2",Copepod,53,width,0.735,340_0.5
"4,2",Copepod,54,length,0.453,340_0.5
"4,2",Copepod,54,width,0.293,340_0.5
"4,2",Copepod,55,length,1.149,340_0.5
"4,2",Copepod,55,width,0.597,340_0.5
"4,2",Copepod,56,length,0.848,340_0.5
"4,2",Copepod,56,width,0.349,340_0.5
"4,2",Copepod,57,length,0.693,340_0.5
"4,2",Copepod,57,width,0.377,340_0.5
"4,2",Copepod,58,length,1.918,340_0.5
"4,2",Copepod,58,width,0.735,340_0.5
"4,2",Copepod,59,length,0.945,340_0.5
"4,2",Copepod,59,width,0.666,340_0.5
"4,2",Copepod,60,length,1.076,340_0.5
"4,2",Copepod,60,width,0.498,340_0.5
"4,2",Copepod,61,length,0.96,340_0.5
"4,2",Copepod,61,width,0.471,340_0.5
"4,2",Copepod,62,length,0.969,340_0.5
"4,2",Copepod,62,width,0.36,340_0.5
"4,2",Copepod,63,length,0.935,340_0.5
"4,2",Copepod,63,width,0.351,340_0.5
"4,2",Copepod,64,length,1.012,340_0.5
"4,2",Copepod,64,width,0.469,340_0.5
"4,2",Copepod,65,length,0.716,340_0.5
"4,2",Copepod,65,width,0.588,340_0.5
"4,2",Copepod,66,length,0.643,340_0.5
"4,2",Copepod,66,width,0.313,340_0.5
"4,2",Copepod,67,length,0.811,340_0.5
"4,2",Copepod,67,width,0.377,340_0.5
"4,2",Copepod,68,length,1.188,340_0.5
"4,2",Copepod,68,width,0.699,340_0.5
"4,2",Copepod,69,length,0.813,340_0.5
"4,2",Copepod,69,width,0.354,340_0.5
"4,2",Copepod,70,length,1.326,340_0.5
"4,2",Copepod,70,width,0.475,340_0.5
"4,2",Copepod,71,length,0.86,340_0.5
"4,2",Copepod,71,width,0.342,340_0.5
"4,2",Copepod,72,length,0.965,340_0.5
"4,2",Copepod,72,width,0.457,340_0.5
"4,2",Copepod,73,length,0.83,340_0.5
"4,2",Copepod,73,width,0.5,340_0.5
"4,2",Copepod,74,length,0.995,340_0.5
"4,2",Copepod,74,width,0.412,340_0.5
"4,2",Copepod,75,length,1.104,340_0.5
"4,2",Copepod,75,width,0.467,340_0.5
"4,2",Copepod,76,length,0.648,340_0.5
"4,2",Copepod,76,width,0.307,340_0.5
"4,2",Copepod,77,length,0.585,340_0.5
"4,2",Copepod,77,width,0.372,340_0.5
"4,2",Copepod,78,length,0.756,340_0.5
"4,2",Copepod,78,width,0.366,340_0.5
"4,2",Copepod,79,length,0.777,340_0.5
"4,2",Copepod,79,width,0.379,340_0.5
"4,2",Copepod,80,length,1.265,340_0.5
"4,2",Copepod,80,width,0.482,340_0.5
"4,2",Copepod,81,length,1.132,340_0.5
"4,2",Copepod,81,width,0.498,340_0.5
"4,2",Copepod,82,length,1.797,340_0.5
"4,2",Copepod,82,width,0.393,340_0.5
"4,2",Copepod,83,length,2.12,340_0.5
"4,2",Copepod,83,width,0.753,340_0.5
"4,2",Copepod,84,length,0.807,340_0.5
"4,2",Copepod,84,width,0.396,340_0.5
"4,2",Copepod,85,length,0.706,340_0.5
"4,2",Copepod,85,width,0.354,340_0.5
"4,2",Copepod,86,length,0.666,340_0.5
"4,2",Copepod,86,width,0.324,340_0.5
"4,2",Copepod,87,length,0.945,340_0.5
"4,2",Copepod,87,width,0.433,340_0.5
"4,2",Copepod,88,length,0.53,340_0.5
"4,2",Copepod,88,width,0.234,340_0.5
"4,2",Copepod,89,length,0.804,340_0.5
"4,2",Copepod,89,width,0.335,340_0.5
"4,2",Copepod,90,length,0.568,340_0.5
"4,2",Copepod,90,width,0.321,340_0.5
"4,2",Copepod,91,length,0.587,340_0.5
"4,2",Copepod,91,width,0.274,340_0.5
"4,2",Copepod,92,length,0.696,340_0.5
"4,2",Copepod,92,width,0.366,340_0.5
"4,2",Copepod,93,length,0.603,340_0.5
"4,2",Copepod,93,width,0.367,340_0.5
"4,2",Copepod,94,length,0.586,340_0.5
"4,2",Copepod,94,width,0.292,340_0.5
"4,2",Copepod,95,length,2.066,340_0.5
"4,2",Copepod,95,width,0.661,340_0.5
"4,2",Copepod,96,length,0.704,340_0.5
"4,2",Copepod,96,width,0.381,340_0.5
"4,2",Copepod,97,length,0.84,340_0.5
"4,2",Copepod,97,width,0.338,340_0.5
"4,2",Copepod,98,length,1.195,340_0.5
"4,2",Copepod,98,width,0.551,340_0.5
"4,2",Copepod,99,length,0.802,340_0.5
"4,2",Copepod,99,width,0.403,340_0.5
"4,2",Copepod,100,length,0.918,340_0.5
"4,2",Copepod,100,width,0.307,340_0.5
"4,2",Copepod,101,length,1.162,340_0.5
"4,2",Copepod,101,width,0.506,340_0.5
"4,2",Copepod,102,length,0.619,340_0.5
"4,2",Copepod,102,width,0.364,340_0.5
"4,2",Copepod,103,length,0.681,340_0.5
"4,2",Copepod,103,width,0.269,340_0.5
"4,2",Copepod,104,length,1.345,340_0.5
"4,2",Copepod,104,width,0.615,340_0.5
"4,2",Copepod,105,length,0.887,340_0.5
"4,2",Copepod,105,width,0.406,340_0.5
"4,2",Copepod,106,length,0.806,340_0.5
"4,2",Copepod,106,width,0.359,340_0.5
"4,2",Copepod,107,length,0.589,340_0.5
"4,2",Copepod,107,width,0.372,340_0.5
"4,2",Copepod,108,length,1.34,340_0.5
"4,2",Copepod,108,width,0.604,340_0.5
"4,2",Copepod,109,length,1.192,340_0.5
"4,2",Copepod,109,width,0.627,340_0.5
"4,2",Copepod,110,length,0.964,340_0.5
"4,2",Copepod,110,width,0.529,340_0.5
"4,2",Copepod,111,length,0.796,340_0.5
"4,2",Copepod,111,width,0.296,340_0.5
"4,2",Copepod,112,length,0.632,340_0.5
"4,2",Copepod,112,width,0.25,340_0.5
"4,2",Fish_egg,1,length,0.552,340_0.5
"4,2",Fish_egg,1,width,0.603,340_0.5
"4,2",Fish_egg,2,length,0.641,340_0.5
"4,2",Fish_egg,2,width,0.68,340_0.5
"4,2",Fish_egg,3,length,0.622,340_0.5
"4,2",Fish_egg,3,width,0.619,340_0.5
"4,2",Fish_egg,4,length,0.675,340_0.5
"4,2",Fish_egg,4,width,0.644,340_0.5
"4,2",Fish_egg,5,length,0.665,340_0.5
"4,2",Fish_egg,5,width,0.658,340_0.5
"4,2",Fish_egg,6,length,0.561,340_0.5
"4,2",Fish_egg,6,width,0.655,340_0.5
"4,2",Fish_egg,7,length,0.465,340_0.5
"4,2",Fish_egg,7,width,0.486,340_0.5
"4,2",Fish_egg,8,length,0.569,340_0.5
"4,2",Fish_egg,8,width,0.434,340_0.5
"4,2",Fish_egg,9,length,0.619,340_0.5
"4,2",Fish_egg,9,width,0.6,340_0.5
"4,2",Fish_egg,10,length,0.494,340_0.5
"4,2",Fish_egg,10,width,0.492,340_0.5
"4,2",Larval_fish,1,length,2.841,340_0.5
"4,2",Larval_fish,1,width,0.316,340_0.5
"4,2",Larval_fish,2,length,2.342,340_0.5
"4,2",Larval_fish,2,width,0.558,340_0.5
"4,2",Other,1,length,0.576,340_0.5
"4,2",Other,1,width,0.515,340_0.5
"4,2",Other,2,length,0.451,340_0.5
"4,2",Other,2,width,0.28,340_0.5
"4,2",Other,3,length,0.498,340_0.5
"4,2",Other,3,width,0.216,340_0.5
"4,2",Other,4,length,0.999,340_0.5
"4,2",Other,4,width,1.478,340_0.5
"4,2",Other,5,length,0.788,340_0.5
"4,2",Other,5,width,0.825,340_0.5
"4,2",Other,6,length,0.435,340_0.5
"4,2",Other,6,width,0.792,340_0.5
"4,2",Other,7,length,0.448,340_0.5
"4,2",Other,7,width,0.376,340_0.5
"4,2",Other,8,length,0.528,340_0.5
"4,2",Other,8,width,0.41,340_0.5
"4,2",Other,9,length,0.964,340_0.5
"4,2",Other,9,width,0.606,340_0.5
"4,2",Other,10,length,0.953,340_0.5
"4,2",Other,10,width,0.406,340_0.5
"4,2",Other,11,length,0.724,340_0.5
"4,2",Other,11,width,0.532,340_0.5
"4,2",Other,12,length,0.561,340_0.5
"4,2",Other,12,width,0.369,340_0.5
"4,2",Other,13,length,0.525,340_0.5
"4,2",Other,13,width,0.245,340_0.5
"4,2",Other,14,length,0.75,340_0.5
"4,2",Other,14,width,0.22,340_0.5
"4,2",Other,15,length,0.817,340_0.5
"4,2",Other,15,width,0.372,340_0.5
"4,2",Other,16,length,0.684,340_0.5
"4,2",Other,16,width,0.553,340_0.5
"4,2",Other,17,length,0.851,340_0.5
"4,2",Other,17,width,0.484,340_0.5
"4,2",Other,18,length,0.425,340_0.5
"4,2",Other,18,width,0.261,340_0.5
"4,2",Other,19,length,1.094,340_0.5
"4,2",Other,19,width,0.792,340_0.5
"4,2",Other,20,length,0.326,340_0.5
"4,2",Other,20,width,0.215,340_0.5
"4,2",Other,21,length,0.592,340_0.5
"4,2",Other,21,width,0.37,340_0.5
"4,2",Other,22,length,0.226,340_0.5
"4,2",Other,22,width,0.214,340_0.5
"4,2",Other,23,length,0.677,340_0.5
"4,2",Other,23,width,0.424,340_0.5
"4,2",Other,24,length,0.164,340_0.5
"4,2",Other,24,width,0.25,340_0.5
"4,2",Other,25,length,0.18,340_0.5
"4,2",Other,25,width,0.161,340_0.5
"4,2",Other,26,length,0.264,340_0.5
"4,2",Other,26,width,0.159,340_0.5
"4,2",Other,27,length,0.343,340_0.5
"4,2",Other,27,width,0.375,340_0.5
"4,2",Other,28,length,0.287,340_0.5
"4,2",Other,28,width,0.331,340_0.5
"4,2",Other,29,length,0.619,340_0.5
"4,2",Other,29,width,0.455,340_0.5
"4,2",Other,30,length,0.533,340_0.5
"4,2",Other,30,width,0.363,340_0.5
"4,2",Other,31,length,0.724,340_0.5
"4,2",Other,31,width,0.465,340_0.5
